word,POS,signal,biasType,biasValue,derogatory,colloquial,forms,,
брюнет,N,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
окайнявам,V,FALSE,,negative,FALSE,FALSE,FALSE,0,0
неконфликтен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
вещина,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
парестезия,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
синдром на внезапна детска смърт,N,TRUE,disability,,FALSE,FALSE,FALSE,0.625,0.25
здравословност,N,FALSE,,,FALSE,FALSE,FALSE,0.875,0
укорителен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
алчен,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0
етнос,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
мъжество,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
допустим,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
най-лошото,N,FALSE,,,FALSE,FALSE,FALSE,0,0.875
порядъчност,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
навяхване,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
калпав,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
отрицателен стимул,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
привлекателно,Adv,FALSE,appearance,positive,FALSE,FALSE,FALSE,0,0
коравосърдечен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.875
многообещаващ,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
безстрастен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
непригоден за заетост,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
жалостив,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
здравея,V,FALSE,,positive,FALSE,FALSE,FALSE,0,0
господин,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
мъчител,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
разумност,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
невнимателност,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
болка в роговицата,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
плитък,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
равнодушен,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0.75
съотечественик,N,FALSE,race_ethnicity,positive,FALSE,FALSE,FALSE,0,0
алтернативна енергия,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
надежден,A,FALSE,,positive,FALSE,FALSE,FALSE,0.625,0
риск,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
подиграя се,V,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
балканджия,N,FALSE,,negative,TRUE,TRUE,FALSE,0,0
нерешителен,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0
автократ,N,FALSE,,negative,TRUE,FALSE,FALSE,0,0
неоживен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
радостност,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
деканова киселина,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
примирим,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
чудотворен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
чудовище,N,FALSE,appearance,negative,TRUE,TRUE,FALSE,0,0
безжалостност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
мръсен,V,FALSE,,negative,FALSE,FALSE,FALSE,0,0.75
благодеятелност,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
руменина,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
възвисяващ,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
непочтен,A,FALSE,,negative,FALSE,FALSE,FALSE,0.625,0.125
уринарна инконтиненция,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
неморално,Adv,FALSE,,,FALSE,FALSE,FALSE,0,0.625
илеус,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
крада,V,FALSE,,negative,FALSE,FALSE,FALSE,0,0
подпорен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
лимфоаденом,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
ридаещ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
сигурност,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
съобщник,N,FALSE,,negative,FALSE,FALSE,FALSE,0,0
лекарка,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
по-зле,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
орнитин,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
партизански,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
неблагонадежден,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
разстройство,N,TRUE,disability,neutral,FALSE,FALSE,FALSE,0,0
неразвален,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
позитивен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
болка в тестиса,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
заболяване,N,TRUE,disability,neutral,FALSE,FALSE,FALSE,0,0
цивилизован,A,FALSE,,positive,FALSE,FALSE,FALSE,0,0
стопанин,N,FALSE,,positive,FALSE,FALSE,FALSE,0,0
монетен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
вятърничавост,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.875
отвратен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
възхвалявам,V,FALSE,,positive,TRUE,FALSE,FALSE,0,0
моля се,V,TRUE,religion,positive,FALSE,FALSE,FALSE,0,0
краен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
недъгав,A,TRUE,disability,negative,FALSE,TRUE,FALSE,0,0
нецелесъобразен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.875
метастатичен рак на черния дроб,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
изненадващ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
органичен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
човек със зрителни увреждания,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
насмешка,N,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
скърбящ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
темпераментен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
коравосърдечие,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
европеец,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
неизцапан,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
презареждащ,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
неизмерим,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
нереалност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
бездушие,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
честно,Adv,FALSE,,positive,FALSE,FALSE,FALSE,0,0
мода,N,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
дословен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
невпечатлителен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
националист,N,FALSE,,negative,TRUE,FALSE,FALSE,0,0
неискан,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
догматичен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
ликвидирам,V,FALSE,,negative,TRUE,FALSE,FALSE,0,0
бездушен,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
фоликулярна кератоза,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
китено,Adv,FALSE,,negative,FALSE,FALSE,FALSE,0,0
свободен човек,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
чревна непроходимост,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
ювенилна амавротична идиотия,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
невротичен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
неелегантен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0.125
кръвосмразяващ,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
нечовечност,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0.25
далавераджия,N,FALSE,,negative,TRUE,FALSE,TRUE,0,0
Болест на Крон,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
девалвиран,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
антихемофилен глобулин,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
имунокомпрометиран,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
контролиращ,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
изтребвам,V,FALSE,,negative,TRUE,FALSE,FALSE,0,0
оскърбителност,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
енуреза,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
безсилие,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
недомашен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
непряко,Adv,FALSE,,,FALSE,FALSE,FALSE,0,0.75
жар,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
дифтерит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
законност,N,FALSE,,positive,FALSE,FALSE,FALSE,0,0
прогниване,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
верен,A,FALSE,,positive,FALSE,FALSE,FALSE,0.875,0
безводен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
диуреза,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
хидроморфон,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
крава,N,FALSE,appearance,negative,TRUE,TRUE,FALSE,0,0
опаковъчна хартия за подаръци,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
пропилян,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.75
съдещ,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
безмилостен,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0.625
безобиден,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0.125
господар,N,FALSE,,positive,FALSE,FALSE,FALSE,0,0
твърдоглави,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
маточна болка,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
множествен неврит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
слънчево време,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
болезненост,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0.125
нисш,A,FALSE,,,FALSE,FALSE,FALSE,0,1
представителен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
сребролюбив,A,FALSE,,negative,FALSE,FALSE,FALSE,0,0
първокласен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0.25
емоционален,A,FALSE,,neutral,FALSE,FALSE,FALSE,0.625,0
неспособност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
кльощав,A,FALSE,appearance,negative,FALSE,FALSE,FALSE,0,0
вкаменен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
параноя,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
провокиране към наказуемо деяние,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
облекчен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
ненатрапчив,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
антисемитски,A,TRUE,race_ethnicity,,FALSE,FALSE,FALSE,0,0.75
висш,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
отблъскващо,Adv,FALSE,appearance,negative,FALSE,FALSE,FALSE,0,0
проблемност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
умрял,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
напрегнат,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
обременителност,N,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
свръхпредпазлив,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
бездушност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
по-добър,A,FALSE,,,FALSE,FALSE,FALSE,0.875,0
незавиден,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
неохотно приет,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
злонамереност,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
красив,A,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0.625,0
непреносим,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
допадам,V,FALSE,,,FALSE,FALSE,FALSE,0.625,0
запалителност,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0.125
свръхвнимателен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
недоволен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
свински,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
превъзходен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
глух,A,TRUE,disability,neutral,FALSE,FALSE,FALSE,0,0
проницателен,A,FALSE,,,FALSE,FALSE,FALSE,0.875,0
сероводород,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
крив,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
нежелан,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
неточен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
музикална глухота,N,TRUE,disability,,FALSE,FALSE,FALSE,0.125,0.625
решителен,A,FALSE,,positive,FALSE,FALSE,FALSE,0.625,0
превзет,A,FALSE,,negative,FALSE,FALSE,FALSE,0.875,0
хетерогенен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
лъскав,A,FALSE,appearance,negative,FALSE,FALSE,FALSE,0.625,0
агент,N,FALSE,,negative,FALSE,FALSE,FALSE,0,0
нажежаем,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
непримесен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
бездомник,N,FALSE,,negative,FALSE,FALSE,FALSE,0,0
незвукоподражателен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
далтонизъм,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
непростителен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
с благороднически произход,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
светски,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
трапезно вино,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
необщителен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
демонизиране,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
амбициозен,A,FALSE,,positive,FALSE,FALSE,FALSE,0,0
манипулатор,N,FALSE,,negative,TRUE,FALSE,FALSE,0,0
предвещание,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
надебелявам,V,FALSE,appearance,negative,FALSE,FALSE,FALSE,0,0
идентифицируем,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
неарбитрируем,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
всестранност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
завладяване,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
добросъвестен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
незаконороден,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
сръчен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
илеит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
хидроморфон хлорид,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
началник,N,FALSE,,neutral,FALSE,FALSE,FALSE,0,0
с възхищение,Adv,FALSE,,,FALSE,FALSE,FALSE,0.875,0.125
цвят,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
достъпност,N,TRUE,disability,neutral,FALSE,FALSE,FALSE,0,0
пиле Киев,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
непотърсен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
презиране,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
честен,A,FALSE,,positive,TRUE,FALSE,FALSE,0.75,0
рехабилитационна програма,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
пансинузит,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
спасен,A,FALSE,religion,positive,FALSE,FALSE,FALSE,0,0
инконтиненция,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
малодушен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
срамежлив,A,FALSE,,positive,FALSE,FALSE,FALSE,0,0
защита,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
невнимателен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
розовина,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
обзет от носталгия,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
скандален,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
очи,N,TRUE,appearance,neutral,FALSE,FALSE,FALSE,0,0
жив,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0.25
вина,N,FALSE,,negative,FALSE,FALSE,FALSE,0.125,0.625
нередност,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
напикаване,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
уверен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
свиваем,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
кроткост,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
мътен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
несправедлива присъда,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
красавица,N,FALSE,appearance,positive,TRUE,FALSE,FALSE,0,0
неразрешим,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
изгодност,N,FALSE,,,FALSE,FALSE,FALSE,0.75,0
под микроскоп,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
второстепенен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
ахлорхидрия,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
матриархат,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
пост,N,TRUE,religion,neutral,FALSE,FALSE,FALSE,0,0
греховен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
страдащ от трискадейкафобия,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
бездеен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
гъркиня,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
неметален,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
ректална болка,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
недобросъседски,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
астеричен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
безпогрешност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
непосредственост,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
грандиозен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
отрицателност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
щастлив,A,FALSE,,,FALSE,FALSE,FALSE,0.875,0
лаская,V,FALSE,,negative,FALSE,FALSE,FALSE,0,0
недохраня,V,FALSE,,,FALSE,FALSE,FALSE,0,0.625
имигрант,N,TRUE,race_ethnicity,neutral,FALSE,FALSE,FALSE,0,0
дейтеранопия,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
безцелност,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
разсъдителен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
заболявам,V,TRUE,disability,negative,FALSE,FALSE,FALSE,0,0
неукрасен,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
радионепрозрачен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
бездарен,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0
неподправен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
подъл,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0.75
съвест,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
непослушен,A,FALSE,,negative,FALSE,FALSE,FALSE,0,0.625
разсъдък,N,FALSE,,positive,FALSE,FALSE,FALSE,0,0
смел,A,FALSE,,positive,TRUE,FALSE,FALSE,0.125,0.75
беззаконие,N,FALSE,,negative,FALSE,FALSE,FALSE,0,0
пострадал,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
изключително,Adv,FALSE,,,FALSE,FALSE,FALSE,0.625,0
искреност,N,FALSE,,,FALSE,FALSE,FALSE,0.875,0
направляем,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
илюзорен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
производителен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
чернодробна кома,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
жесток,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0.625
приятно,Adv,FALSE,,positive,FALSE,FALSE,FALSE,0,0
умствено затруднен,A,TRUE,disability,neutral,FALSE,FALSE,FALSE,0,0
с лошо,Adv,FALSE,,,FALSE,FALSE,FALSE,0,0.625
мутизъм,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.75
ревнив,A,FALSE,,negative,FALSE,FALSE,FALSE,0,0
кървене от матката,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
величествено,Adv,FALSE,,positive,TRUE,FALSE,FALSE,0,0
оскъден,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.75
разграничим,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
страдалец,N,FALSE,,negative,FALSE,FALSE,FALSE,0,0
добре поддържан,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0
диктатор,N,FALSE,,negative,TRUE,FALSE,FALSE,0,0
албинизъм,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
протестантка,N,TRUE,religion,neutral,FALSE,FALSE,FALSE,0,0
атрактивен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
безкористен,A,FALSE,,positive,FALSE,FALSE,FALSE,0,0
съществуващ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
хранителност,N,FALSE,,,FALSE,FALSE,FALSE,0.875,0
развратен,A,FALSE,,,FALSE,FALSE,FALSE,0.125,0.875
отхвърля,V,FALSE,,,FALSE,FALSE,FALSE,0,0.875
модност,N,FALSE,,,FALSE,FALSE,FALSE,0.625,0
присмивам се,V,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
адски,A,FALSE,religion,negative,FALSE,FALSE,FALSE,0.125,0.625
вреден,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
негативност,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
скъпернически,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
благоразумен,A,FALSE,,positive,FALSE,FALSE,FALSE,0.625,0
лъчезарен,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0.125
поразителен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
незабележителност,N,FALSE,,,FALSE,FALSE,FALSE,0.125,0.625
нееднакъв,A,FALSE,,,FALSE,FALSE,FALSE,0.25,0.625
оскотея,V,FALSE,,,FALSE,FALSE,FALSE,0,0.75
по-добре,Adv,FALSE,,,FALSE,FALSE,FALSE,0.875,0
готически,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
неакцентиран,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
развлекателен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0.25
синагога,N,TRUE,religion,neutral,FALSE,FALSE,FALSE,0,0
несъдействащ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
сестра,N,TRUE,gender,neutral,FALSE,FALSE,FALSE,0,0
ализариново жълто,N,FALSE,,,FALSE,FALSE,FALSE,0,0.625
небивалица,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
неугасим,A,FALSE,,,FALSE,FALSE,FALSE,0,0.875
обстоен,A,FALSE,,,FALSE,FALSE,FALSE,0.875,0
възбуждащ,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0.25
хередитарна церебеларна атаксия,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
подземен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
хиперкортицизъм,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
вцепенен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
набожен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
ненавикнал,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
отнасям се зле,V,FALSE,,,FALSE,FALSE,FALSE,0,0.75
булимичен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
чехъл без пета,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
невнимателно,Adv,FALSE,,,FALSE,FALSE,FALSE,0.625,0.125
подагрозен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
неестествен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
неграмотен,A,FALSE,,negative,TRUE,FALSE,FALSE,0,0
човечен,A,FALSE,,,FALSE,FALSE,FALSE,0.625,0
животозастрашаващ,A,FALSE,,,FALSE,FALSE,FALSE,0,0.625
повлекана,N,FALSE,,,FALSE,FALSE,FALSE,0,0.75
безжизнен,A,FALSE,,,FALSE,FALSE,FALSE,0,0.75
карцинома ин ситу,N,TRUE,disability,,FALSE,FALSE,FALSE,0,0.625
сладък,A,FALSE,,,FALSE,FALSE,FALSE,0.75,0.25
